split,world,profile,seed,hazard_multiplier,worker_multiplier,perception_false_negative_rate,success,hazard_recall,inspection_coverage,explored_area_coverage,collisions,collision_rate,safety_cost,constraint_violations,near_misses,restricted_violations,path_length,steps,invalid_actions,shield_interventions
validation,site_dynamic,medium,1016,1.0,1.0,0.1,True,1.0,1.0,0.2890625,0,0.0,13.5,27,27,0,85.0,99,0,0
validation,site_dynamic,high,1016,1.5,1.5,0.2,True,1.0,1.0,0.6875,0,0.0,53.5,91,80,11,247.0,269,0,0
validation,site_small,low,1017,0.75,0.75,0.0,True,1.0,1.0,0.22,0,0.0,0.5,1,1,0,23.0,26,0,0
validation,site_small,medium,1017,1.0,1.0,0.1,True,1.0,1.0,0.26,0,0.0,1.0,2,2,0,29.0,32,0,0
validation,site_small,high,1017,1.5,1.5,0.2,True,1.0,1.0,0.22,0,0.0,1.0,1,0,1,24.0,30,0,0
validation,site_medium,low,1017,0.75,0.75,0.0,True,1.0,1.0,0.17857142857142858,0,0.0,6.25,8,4,4,39.0,46,0,0
validation,site_medium,medium,1017,1.0,1.0,0.1,True,1.0,1.0,0.20408163265306123,0,0.0,5.0,10,10,0,47.0,57,0,0
validation,site_medium,high,1017,1.5,1.5,0.2,True,1.0,1.0,0.27040816326530615,0,0.0,8.5,16,15,1,65.0,78,0,0
validation,site_dynamic,low,1017,0.75,0.75,0.0,True,1.0,1.0,0.2578125,0,0.0,8.0,16,16,0,83.0,94,0,0
validation,site_dynamic,medium,1017,1.0,1.0,0.1,True,1.0,1.0,0.21875,0,0.0,6.0,12,12,0,61.0,73,0,0
validation,site_dynamic,high,1017,1.5,1.5,0.2,True,1.0,1.0,0.4453125,0,0.0,40.25,73,67,6,171.0,193,0,0
validation,site_small,low,1018,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,3.0,6,6,0,26.0,29,0,0
validation,site_small,medium,1018,1.0,1.0,0.1,True,1.0,1.0,0.2,0,0.0,2.25,4,4,0,27.0,30,0,0
validation,site_small,high,1018,1.5,1.5,0.2,True,1.0,1.0,0.34,0,0.0,3.0,6,6,0,36.0,42,0,0
validation,site_medium,low,1018,0.75,0.75,0.0,True,1.0,1.0,0.17346938775510204,0,0.0,6.0,12,12,0,37.0,43,0,0
validation,site_medium,medium,1018,1.0,1.0,0.1,True,1.0,1.0,0.20918367346938777,0,0.0,8.5,15,13,2,41.0,51,0,0
validation,site_medium,high,1018,1.5,1.5,0.2,True,1.0,1.0,0.25,0,0.0,13.0,23,21,2,58.0,71,0,0
validation,site_dynamic,low,1018,0.75,0.75,0.0,True,1.0,1.0,0.29296875,0,0.0,11.5,23,23,0,103.0,114,0,0
validation,site_dynamic,medium,1018,1.0,1.0,0.1,True,1.0,1.0,0.296875,0,0.0,15.25,28,26,2,79.0,92,0,0
validation,site_dynamic,high,1018,1.5,1.5,0.2,True,1.0,1.0,0.3125,0,0.0,17.75,29,23,6,89.0,112,0,0
validation,site_small,low,1019,0.75,0.75,0.0,True,1.0,1.0,0.32,0,0.0,1.5,3,3,0,36.0,39,0,0
validation,site_small,medium,1019,1.0,1.0,0.1,True,1.0,1.0,0.24,0,0.0,0.5,1,1,0,23.0,27,0,0
validation,site_small,high,1019,1.5,1.5,0.2,True,1.0,1.0,0.25,0,0.0,1.5,3,3,0,24.0,30,0,0
validation,site_medium,low,1019,0.75,0.75,0.0,False,0.0,0.0,0.02040816326530612,0,0.0,0.0,0,0,0,300.0,300,0,0
validation,site_medium,medium,1019,1.0,1.0,0.1,True,1.0,1.0,0.2653061224489796,0,0.0,9.5,16,13,3,55.0,65,0,0
validation,site_medium,high,1019,1.5,1.5,0.2,True,1.0,1.0,0.23469387755102042,0,0.0,7.75,15,15,0,51.0,65,0,0
validation,site_dynamic,low,1019,0.75,0.75,0.0,True,1.0,1.0,0.21484375,0,0.0,5.0,9,9,0,60.0,72,0,0
validation,site_dynamic,medium,1019,1.0,1.0,0.1,True,1.0,1.0,0.2578125,0,0.0,17.0,34,34,0,93.0,107,0,0
validation,site_dynamic,high,1019,1.5,1.5,0.2,True,1.0,1.0,0.4375,0,0.0,38.0,66,59,7,158.0,177,0,0
validation,site_small,low,1020,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,1.25,2,2,0,28.0,31,0,0
validation,site_small,medium,1020,1.0,1.0,0.1,True,1.0,1.0,0.19,0,0.0,0.0,0,0,0,20.0,24,0,0
validation,site_small,high,1020,1.5,1.5,0.2,True,1.0,1.0,0.26,0,0.0,2.0,4,4,0,26.0,31,0,0
validation,site_medium,low,1020,0.75,0.75,0.0,True,1.0,1.0,0.20918367346938777,0,0.0,3.0,6,6,0,42.0,49,0,0
validation,site_medium,medium,1020,1.0,1.0,0.1,True,1.0,1.0,0.32142857142857145,0,0.0,8.0,14,12,2,74.0,84,0,0
validation,site_medium,high,1020,1.5,1.5,0.2,True,1.0,1.0,0.29081632653061223,0,0.0,14.0,25,22,3,63.0,77,0,0
validation,site_dynamic,low,1020,0.75,0.75,0.0,True,1.0,1.0,0.3046875,0,0.0,12.75,25,25,0,85.0,96,0,0
validation,site_dynamic,medium,1020,1.0,1.0,0.1,True,1.0,1.0,0.26953125,0,0.0,15.25,28,26,2,84.0,99,0,0
validation,site_dynamic,high,1020,1.5,1.5,0.2,True,1.0,1.0,0.20703125,0,0.0,13.5,25,24,1,65.0,84,0,0
validation,site_small,low,1021,0.75,0.75,0.0,True,1.0,1.0,0.1,0,0.0,1.0,2,2,0,10.0,13,0,0
validation,site_small,medium,1021,1.0,1.0,0.1,True,1.0,1.0,0.18,0,0.0,0.5,1,1,0,18.0,22,0,0
validation,site_small,high,1021,1.5,1.5,0.2,True,1.0,1.0,0.11,0,0.0,0.0,0,0,0,11.0,17,0,0
validation,site_medium,low,1021,0.75,0.75,0.0,True,1.0,1.0,0.20918367346938777,0,0.0,3.5,7,7,0,40.0,47,0,0
validation,site_medium,medium,1021,1.0,1.0,0.1,True,1.0,1.0,0.20918367346938777,0,0.0,9.0,18,18,0,43.0,53,0,0
validation,site_medium,high,1021,1.5,1.5,0.2,True,1.0,1.0,0.5153061224489796,0,0.0,23.0,42,39,3,124.0,138,0,0
validation,site_dynamic,low,1021,0.75,0.75,0.0,True,1.0,1.0,0.12109375,0,0.0,3.5,7,7,0,44.0,56,0,0
validation,site_dynamic,medium,1021,1.0,1.0,0.1,True,1.0,1.0,0.27734375,0,0.0,10.75,21,21,0,78.0,91,0,0
validation,site_dynamic,high,1021,1.5,1.5,0.2,True,1.0,1.0,0.2890625,0,0.0,26.0,49,47,2,292.0,311,0,0
validation,site_small,low,1022,0.75,0.75,0.0,True,1.0,1.0,0.2,0,0.0,0.5,1,1,0,20.0,23,0,0
validation,site_small,medium,1022,1.0,1.0,0.1,True,1.0,1.0,0.13,0,0.0,4.0,8,8,0,20.0,24,0,0
validation,site_small,high,1022,1.5,1.5,0.2,True,1.0,1.0,0.23,0,0.0,1.5,3,3,0,25.0,31,0,0
validation,site_medium,low,1022,0.75,0.75,0.0,True,1.0,1.0,0.2602040816326531,0,0.0,1.5,3,3,0,52.0,59,0,0
validation,site_medium,medium,1022,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,4.0,8,8,0,49.0,59,0,0
validation,site_medium,high,1022,1.5,1.5,0.2,True,1.0,1.0,0.413265306122449,0,0.0,15.25,29,28,1,86.0,99,0,0
validation,site_dynamic,low,1022,0.75,0.75,0.0,True,1.0,1.0,0.296875,0,0.0,11.5,22,21,1,90.0,101,0,0
validation,site_dynamic,medium,1022,1.0,1.0,0.1,True,1.0,1.0,0.2734375,0,0.0,12.0,24,24,0,80.0,92,0,0
validation,site_dynamic,high,1022,1.5,1.5,0.2,True,1.0,1.0,0.296875,0,0.0,25.0,47,45,2,85.0,106,0,0
validation,site_small,low,1023,0.75,0.75,0.0,True,1.0,1.0,0.12,0,0.0,2.0,4,4,0,12.0,15,0,0
validation,site_small,medium,1023,1.0,1.0,0.1,True,1.0,1.0,0.23,0,0.0,1.25,2,2,0,23.0,27,0,0
validation,site_small,high,1023,1.5,1.5,0.2,True,1.0,1.0,0.26,0,0.0,1.0,2,2,0,28.0,34,0,0
validation,site_medium,low,1023,0.75,0.75,0.0,True,1.0,1.0,0.29081632653061223,0,0.0,4.0,8,8,0,59.0,66,0,0
validation,site_medium,medium,1023,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,4.0,7,6,1,55.0,65,0,0
validation,site_medium,high,1023,1.5,1.5,0.2,True,1.0,1.0,0.5306122448979592,0,0.0,18.5,33,31,2,134.0,148,0,0
validation,site_dynamic,low,1023,0.75,0.75,0.0,True,1.0,1.0,0.3359375,0,0.0,7.75,15,15,0,114.0,126,0,0
validation,site_dynamic,medium,1023,1.0,1.0,0.1,True,1.0,1.0,0.2890625,0,0.0,17.5,28,21,7,89.0,104,0,0
validation,site_dynamic,high,1023,1.5,1.5,0.2,True,1.0,1.0,0.26953125,0,0.0,17.75,31,27,4,69.0,90,0,0
validation,site_small,low,1024,0.75,0.75,0.0,True,1.0,1.0,0.13,0,0.0,1.0,2,2,0,12.0,15,0,0
validation,site_small,medium,1024,1.0,1.0,0.1,True,1.0,1.0,0.22,0,0.0,1.5,3,3,0,21.0,25,0,0
validation,site_small,high,1024,1.5,1.5,0.2,True,1.0,1.0,0.26,0,0.0,2.5,5,5,0,27.0,32,0,0
validation,site_medium,low,1024,0.75,0.75,0.0,True,1.0,1.0,0.1683673469387755,0,0.0,3.0,4,2,2,35.0,42,0,0
validation,site_medium,medium,1024,1.0,1.0,0.1,True,1.0,1.0,0.3163265306122449,0,0.0,6.5,11,9,2,64.0,73,0,0
validation,site_medium,high,1024,1.5,1.5,0.2,True,1.0,1.0,0.20408163265306123,0,0.0,4.5,7,6,1,43.0,56,0,0
validation,site_dynamic,low,1024,0.75,0.75,0.0,True,1.0,1.0,0.1953125,0,0.0,11.5,23,23,0,59.0,70,0,0
validation,site_dynamic,medium,1024,1.0,1.0,0.1,True,1.0,1.0,0.28125,0,0.0,16.75,33,33,0,85.0,99,0,0
validation,site_dynamic,high,1024,1.5,1.5,0.2,False,0.9565217391304348,0.9565217391304348,0.34765625,0,0.0,160.75,319,317,2,379.0,400,0,0
validation,site_small,low,1025,0.75,0.75,0.0,True,1.0,1.0,0.12,0,0.0,2.5,5,5,0,11.0,14,0,0
validation,site_small,medium,1025,1.0,1.0,0.1,True,1.0,1.0,0.11,0,0.0,1.0,2,2,0,12.0,16,0,0
validation,site_small,high,1025,1.5,1.5,0.2,True,1.0,1.0,0.27,0,0.0,1.5,3,3,0,28.0,34,0,0
validation,site_medium,low,1025,0.75,0.75,0.0,True,1.0,1.0,0.23469387755102042,0,0.0,4.0,8,8,0,53.0,59,0,0
validation,site_medium,medium,1025,1.0,1.0,0.1,True,1.0,1.0,0.22448979591836735,0,0.0,6.75,13,13,0,45.0,55,0,0
validation,site_medium,high,1025,1.5,1.5,0.2,True,1.0,1.0,0.3010204081632653,0,0.0,17.0,31,28,3,63.0,78,0,0
validation,site_dynamic,low,1025,0.75,0.75,0.0,True,1.0,1.0,0.32421875,0,0.0,15.5,28,27,1,115.0,126,0,0
validation,site_dynamic,medium,1025,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,6.75,13,13,0,73.0,86,0,0
validation,site_dynamic,high,1025,1.5,1.5,0.2,True,1.0,1.0,0.27734375,0,0.0,14.5,27,25,2,78.0,99,0,0
validation,site_small,low,1026,0.75,0.75,0.0,True,1.0,1.0,0.11,0,0.0,0.5,1,1,0,10.0,13,0,0
validation,site_small,medium,1026,1.0,1.0,0.1,True,1.0,1.0,0.23,0,0.0,0.5,1,1,0,25.0,29,0,0
validation,site_small,high,1026,1.5,1.5,0.2,True,1.0,1.0,0.74,0,0.0,22.5,39,35,4,139.0,145,0,0
validation,site_medium,low,1026,0.75,0.75,0.0,True,1.0,1.0,0.23469387755102042,0,0.0,5.0,8,6,2,50.0,57,0,0
validation,site_medium,medium,1026,1.0,1.0,0.1,True,1.0,1.0,0.27040816326530615,0,0.0,5.75,11,11,0,64.0,73,0,0
validation,site_medium,high,1026,1.5,1.5,0.2,True,1.0,1.0,0.27040816326530615,0,0.0,9.25,17,17,0,94.0,108,0,0
validation,site_dynamic,low,1026,0.75,0.75,0.0,True,1.0,1.0,0.2734375,0,0.0,7.5,13,12,1,95.0,106,0,0
validation,site_dynamic,medium,1026,1.0,1.0,0.1,True,1.0,1.0,0.296875,0,0.0,16.75,31,29,2,89.0,103,0,0
validation,site_dynamic,high,1026,1.5,1.5,0.2,True,1.0,1.0,0.26953125,0,0.0,19.25,38,38,0,76.0,98,0,0
validation,site_small,low,1027,0.75,0.75,0.0,True,1.0,1.0,0.17,0,0.0,1.5,3,3,0,18.0,21,0,0
validation,site_small,medium,1027,1.0,1.0,0.1,True,1.0,1.0,0.21,0,0.0,2.0,3,2,1,23.0,27,0,0
validation,site_small,high,1027,1.5,1.5,0.2,True,1.0,1.0,0.21,0,0.0,3.0,6,6,0,20.0,26,0,0
validation,site_medium,low,1027,0.75,0.75,0.0,True,1.0,1.0,0.22959183673469388,0,0.0,5.0,8,6,2,48.0,55,0,0
validation,site_medium,medium,1027,1.0,1.0,0.1,True,1.0,1.0,0.23469387755102042,0,0.0,2.75,5,5,0,49.0,57,0,0
validation,site_medium,high,1027,1.5,1.5,0.2,True,1.0,1.0,0.19387755102040816,0,0.0,3.5,7,7,0,48.0,62,0,0
validation,site_dynamic,low,1027,0.75,0.75,0.0,True,1.0,1.0,0.23046875,0,0.0,14.25,28,28,0,69.0,81,0,0
validation,site_dynamic,medium,1027,1.0,1.0,0.1,True,1.0,1.0,0.2734375,0,0.0,15.5,30,30,0,91.0,104,0,0
validation,site_dynamic,high,1027,1.5,1.5,0.2,True,1.0,1.0,0.33984375,0,0.0,27.5,50,47,3,113.0,135,0,0
validation,site_small,low,1028,0.75,0.75,0.0,True,1.0,1.0,0.13,0,0.0,1.0,2,2,0,13.0,16,0,0
validation,site_small,medium,1028,1.0,1.0,0.1,True,1.0,1.0,0.21,0,0.0,0.0,0,0,0,23.0,27,0,0
validation,site_small,high,1028,1.5,1.5,0.2,True,1.0,1.0,0.23,0,0.0,2.0,4,4,0,23.0,29,0,0
validation,site_medium,low,1028,0.75,0.75,0.0,True,1.0,1.0,0.17857142857142858,0,0.0,2.0,4,4,0,34.0,40,0,0
validation,site_medium,medium,1028,1.0,1.0,0.1,True,1.0,1.0,0.2653061224489796,0,0.0,4.5,9,9,0,56.0,65,0,0
validation,site_medium,high,1028,1.5,1.5,0.2,True,1.0,1.0,0.30612244897959184,0,0.0,5.5,10,9,1,69.0,81,0,0
validation,site_dynamic,low,1028,0.75,0.75,0.0,True,1.0,1.0,0.26171875,0,0.0,10.0,20,20,0,67.0,79,0,0
validation,site_dynamic,medium,1028,1.0,1.0,0.1,True,1.0,1.0,0.296875,0,0.0,15.25,29,29,0,86.0,101,0,0
validation,site_dynamic,high,1028,1.5,1.5,0.2,True,1.0,1.0,0.34375,0,0.0,21.5,41,40,1,92.0,113,0,0
validation,site_small,low,1029,0.75,0.75,0.0,True,1.0,1.0,0.2,0,0.0,1.5,3,3,0,20.0,23,0,0
validation,site_small,medium,1029,1.0,1.0,0.1,True,1.0,1.0,0.32,0,0.0,4.0,8,8,0,37.0,41,0,0
validation,site_small,high,1029,1.5,1.5,0.2,True,1.0,1.0,0.2,0,0.0,2.5,5,5,0,19.0,25,0,0
validation,site_medium,low,1029,0.75,0.75,0.0,True,1.0,1.0,0.1989795918367347,0,0.0,2.0,4,4,0,39.0,46,0,0
validation,site_medium,medium,1029,1.0,1.0,0.1,True,1.0,1.0,0.3673469387755102,0,0.0,12.75,23,21,2,84.0,94,0,0
validation,site_medium,high,1029,1.5,1.5,0.2,True,1.0,1.0,0.7091836734693877,0,0.0,49.75,86,77,9,258.0,272,0,0
validation,site_dynamic,low,1029,0.75,0.75,0.0,True,1.0,1.0,0.22265625,0,0.0,7.75,15,15,0,74.0,86,0,0
validation,site_dynamic,medium,1029,1.0,1.0,0.1,True,1.0,1.0,0.26171875,0,0.0,16.75,32,31,1,93.0,108,0,0
validation,site_dynamic,high,1029,1.5,1.5,0.2,True,1.0,1.0,0.35546875,0,0.0,22.25,40,37,3,102.0,123,0,0
test,site_small,low,2000,0.75,0.75,0.0,True,1.0,1.0,0.18,0,0.0,1.0,2,2,0,17.0,19,0,0
test,site_small,medium,2000,1.0,1.0,0.1,True,1.0,1.0,0.21,0,0.0,1.5,3,3,0,23.0,27,0,0
test,site_small,high,2000,1.5,1.5,0.2,True,1.0,1.0,0.28,0,0.0,3.5,6,6,0,32.0,38,0,0
test,site_medium,low,2000,0.75,0.75,0.0,True,1.0,1.0,0.1989795918367347,0,0.0,4.0,8,8,0,43.0,50,0,0
test,site_medium,medium,2000,1.0,1.0,0.1,True,1.0,1.0,0.5255102040816326,0,0.0,14.5,24,21,3,130.0,140,0,0
test,site_medium,high,2000,1.5,1.5,0.2,True,1.0,1.0,0.4642857142857143,0,0.0,22.75,42,40,2,122.0,134,0,0
test,site_dynamic,low,2000,0.75,0.75,0.0,True,1.0,1.0,0.2265625,0,0.0,7.0,13,13,0,58.0,69,0,0
test,site_dynamic,medium,2000,1.0,1.0,0.1,True,1.0,1.0,0.33203125,0,0.0,22.25,38,33,5,104.0,119,0,0
test,site_dynamic,high,2000,1.5,1.5,0.2,True,1.0,1.0,0.328125,0,0.0,16.75,30,27,3,91.0,112,0,0
test,site_small,low,2001,0.75,0.75,0.0,True,1.0,1.0,0.08,0,0.0,0.0,0,0,0,7.0,10,0,0
test,site_small,medium,2001,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,0.0,0,0,0,24.0,28,0,0
test,site_small,high,2001,1.5,1.5,0.2,True,1.0,1.0,0.28,0,0.0,5.5,9,7,2,35.0,41,0,0
test,site_medium,low,2001,0.75,0.75,0.0,True,1.0,1.0,0.19387755102040816,0,0.0,3.5,7,7,0,40.0,45,0,0
test,site_medium,medium,2001,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,13.5,27,27,0,68.0,78,0,0
test,site_medium,high,2001,1.5,1.5,0.2,True,1.0,1.0,0.25510204081632654,0,0.0,8.0,14,12,2,52.0,66,0,0
test,site_dynamic,low,2001,0.75,0.75,0.0,True,1.0,1.0,0.1953125,0,0.0,3.0,6,6,0,52.0,64,0,0
test,site_dynamic,medium,2001,1.0,1.0,0.1,True,1.0,1.0,0.22265625,0,0.0,12.0,23,22,1,62.0,75,0,0
test,site_dynamic,high,2001,1.5,1.5,0.2,True,1.0,1.0,0.24609375,0,0.0,22.0,41,39,2,69.0,88,0,0
test,site_small,low,2002,0.75,0.75,0.0,True,1.0,1.0,0.21,0,0.0,1.5,3,3,0,24.0,27,0,0
test,site_small,medium,2002,1.0,1.0,0.1,True,1.0,1.0,0.21,0,0.0,1.0,2,2,0,20.0,24,0,0
test,site_small,high,2002,1.5,1.5,0.2,True,1.0,1.0,0.21,0,0.0,2.75,4,3,1,21.0,27,0,0
test,site_medium,low,2002,0.75,0.75,0.0,True,1.0,1.0,0.16326530612244897,0,0.0,0.0,0,0,0,32.0,39,0,0
test,site_medium,medium,2002,1.0,1.0,0.1,True,1.0,1.0,0.5051020408163265,0,0.0,21.25,37,32,5,140.0,150,0,0
test,site_medium,high,2002,1.5,1.5,0.2,True,1.0,1.0,0.29081632653061223,0,0.0,12.5,25,25,0,57.0,71,0,0
test,site_dynamic,low,2002,0.75,0.75,0.0,True,1.0,1.0,0.31640625,0,0.0,30.5,59,58,1,154.0,166,0,0
test,site_dynamic,medium,2002,1.0,1.0,0.1,True,1.0,1.0,0.2109375,0,0.0,8.75,17,17,0,64.0,76,0,0
test,site_dynamic,high,2002,1.5,1.5,0.2,True,1.0,1.0,0.25390625,0,0.0,13.0,26,26,0,74.0,95,0,0
test,site_small,low,2003,0.75,0.75,0.0,True,1.0,1.0,0.16,0,0.0,0.0,0,0,0,16.0,19,0,0
test,site_small,medium,2003,1.0,1.0,0.1,True,1.0,1.0,0.24,0,0.0,1.0,2,2,0,24.0,28,0,0
test,site_small,high,2003,1.5,1.5,0.2,True,1.0,1.0,0.3,0,0.0,0.5,1,1,0,32.0,37,0,0
test,site_medium,low,2003,0.75,0.75,0.0,True,1.0,1.0,0.16326530612244897,0,0.0,5.0,10,10,0,33.0,40,0,0
test,site_medium,medium,2003,1.0,1.0,0.1,True,1.0,1.0,0.24489795918367346,0,0.0,8.5,13,9,4,54.0,64,0,0
test,site_medium,high,2003,1.5,1.5,0.2,True,1.0,1.0,0.336734693877551,0,0.0,13.25,25,25,0,76.0,90,0,0
test,site_dynamic,low,2003,0.75,0.75,0.0,True,1.0,1.0,0.18359375,0,0.0,11.5,23,23,0,53.0,65,0,0
test,site_dynamic,medium,2003,1.0,1.0,0.1,True,1.0,1.0,0.33203125,0,0.0,11.25,21,20,1,95.0,109,0,0
test,site_dynamic,high,2003,1.5,1.5,0.2,True,1.0,1.0,0.29296875,0,0.0,22.5,40,37,3,80.0,100,0,0
test,site_small,low,2004,0.75,0.75,0.0,True,1.0,1.0,0.14,0,0.0,0.0,0,0,0,13.0,16,0,0
test,site_small,medium,2004,1.0,1.0,0.1,True,1.0,1.0,0.22,0,0.0,4.5,7,5,2,21.0,25,0,0
test,site_small,high,2004,1.5,1.5,0.2,False,0.8333333333333334,0.8333333333333334,0.24,0,0.0,1.5,3,3,0,175.0,180,0,0
test,site_medium,low,2004,0.75,0.75,0.0,True,1.0,1.0,0.27040816326530615,0,0.0,6.0,12,12,0,55.0,62,0,0
test,site_medium,medium,2004,1.0,1.0,0.1,True,1.0,1.0,0.22448979591836735,0,0.0,4.0,8,8,0,52.0,60,0,0
test,site_medium,high,2004,1.5,1.5,0.2,True,1.0,1.0,0.3163265306122449,0,0.0,11.75,22,21,1,68.0,81,0,0
test,site_dynamic,low,2004,0.75,0.75,0.0,True,1.0,1.0,0.21484375,0,0.0,9.5,19,19,0,62.0,73,0,0
test,site_dynamic,medium,2004,1.0,1.0,0.1,True,1.0,1.0,0.29296875,0,0.0,21.25,34,26,8,89.0,104,0,0
test,site_dynamic,high,2004,1.5,1.5,0.2,False,0.0,0.0,0.00390625,0,0.0,0.0,0,0,0,0.0,400,0,0
test,site_small,low,2005,0.75,0.75,0.0,True,1.0,1.0,0.14,0,0.0,2.0,4,4,0,14.0,17,0,0
test,site_small,medium,2005,1.0,1.0,0.1,True,1.0,1.0,0.23,0,0.0,1.0,2,2,0,22.0,26,0,0
test,site_small,high,2005,1.5,1.5,0.2,True,1.0,1.0,0.2,0,0.0,3.5,7,7,0,22.0,28,0,0
test,site_medium,low,2005,0.75,0.75,0.0,True,1.0,1.0,0.22448979591836735,0,0.0,3.5,6,5,1,43.0,50,0,0
test,site_medium,medium,2005,1.0,1.0,0.1,True,1.0,1.0,0.14285714285714285,0,0.0,2.0,4,4,0,29.0,38,0,0
test,site_medium,high,2005,1.5,1.5,0.2,True,1.0,1.0,0.3163265306122449,0,0.0,9.5,19,19,0,66.0,79,0,0
test,site_dynamic,low,2005,0.75,0.75,0.0,True,1.0,1.0,0.28125,0,0.0,10.5,20,20,0,82.0,92,0,0
test,site_dynamic,medium,2005,1.0,1.0,0.1,True,1.0,1.0,0.33203125,0,0.0,11.25,22,22,0,97.0,112,0,0
test,site_dynamic,high,2005,1.5,1.5,0.2,True,1.0,1.0,0.25,0,0.0,17.75,34,34,0,73.0,92,0,0
test,site_small,low,2006,0.75,0.75,0.0,True,1.0,1.0,0.2,0,0.0,2.0,4,4,0,21.0,24,0,0
test,site_small,medium,2006,1.0,1.0,0.1,True,1.0,1.0,0.18,0,0.0,1.5,3,3,0,18.0,22,0,0
test,site_small,high,2006,1.5,1.5,0.2,True,1.0,1.0,0.23,0,0.0,4.0,7,6,1,23.0,29,0,0
test,site_medium,low,2006,0.75,0.75,0.0,True,1.0,1.0,0.1989795918367347,0,0.0,4.0,8,8,0,42.0,49,0,0
test,site_medium,medium,2006,1.0,1.0,0.1,True,1.0,1.0,0.29591836734693877,0,0.0,5.25,9,9,0,64.0,74,0,0
test,site_medium,high,2006,1.5,1.5,0.2,True,1.0,1.0,0.6326530612244898,0,0.0,18.25,30,26,4,181.0,194,0,0
test,site_dynamic,low,2006,0.75,0.75,0.0,False,0.75,0.75,0.234375,0,0.0,7.75,13,12,1,391.0,400,0,0
test,site_dynamic,medium,2006,1.0,1.0,0.1,True,1.0,1.0,0.2265625,0,0.0,13.5,25,24,1,63.0,77,0,0
test,site_dynamic,high,2006,1.5,1.5,0.2,True,1.0,1.0,0.33203125,0,0.0,17.5,32,31,1,101.0,122,0,0
test,site_small,low,2007,0.75,0.75,0.0,True,1.0,1.0,0.3,0,0.0,0.0,0,0,0,29.0,32,0,0
test,site_small,medium,2007,1.0,1.0,0.1,True,1.0,1.0,0.17,0,0.0,3.0,5,4,1,19.0,23,0,0
test,site_small,high,2007,1.5,1.5,0.2,True,1.0,1.0,0.22,0,0.0,2.0,3,2,1,23.0,29,0,0
test,site_medium,low,2007,0.75,0.75,0.0,True,1.0,1.0,0.27040816326530615,0,0.0,4.0,7,7,0,57.0,64,0,0
test,site_medium,medium,2007,1.0,1.0,0.1,True,1.0,1.0,0.20408163265306123,0,0.0,9.0,17,16,1,39.0,49,0,0
test,site_medium,high,2007,1.5,1.5,0.2,True,1.0,1.0,0.28061224489795916,0,0.0,8.5,16,15,1,68.0,80,0,0
test,site_dynamic,low,2007,0.75,0.75,0.0,True,1.0,1.0,0.1640625,0,0.0,7.0,14,14,0,47.0,58,0,0
test,site_dynamic,medium,2007,1.0,1.0,0.1,True,1.0,1.0,0.25390625,0,0.0,15.5,31,31,0,72.0,86,0,0
test,site_dynamic,high,2007,1.5,1.5,0.2,True,1.0,1.0,0.3203125,0,0.0,22.75,40,36,4,104.0,124,0,0
test,site_small,low,2008,0.75,0.75,0.0,True,1.0,1.0,0.12,0,0.0,0.0,0,0,0,11.0,14,0,0
test,site_small,medium,2008,1.0,1.0,0.1,True,1.0,1.0,0.21,0,0.0,1.0,2,2,0,21.0,25,0,0
test,site_small,high,2008,1.5,1.5,0.2,True,1.0,1.0,0.26,0,0.0,2.0,3,3,0,29.0,35,0,0
test,site_medium,low,2008,0.75,0.75,0.0,True,1.0,1.0,0.32142857142857145,0,0.0,2.25,4,4,0,69.0,76,0,0
test,site_medium,medium,2008,1.0,1.0,0.1,True,1.0,1.0,0.32653061224489793,0,0.0,5.0,10,10,0,86.0,95,0,0
test,site_medium,high,2008,1.5,1.5,0.2,True,1.0,1.0,0.49489795918367346,0,0.0,16.5,29,27,2,111.0,124,0,0
test,site_dynamic,low,2008,0.75,0.75,0.0,True,1.0,1.0,0.21875,0,0.0,5.5,11,11,0,62.0,73,0,0
test,site_dynamic,medium,2008,1.0,1.0,0.1,True,1.0,1.0,0.28515625,0,0.0,13.0,26,26,0,75.0,89,0,0
test,site_dynamic,high,2008,1.5,1.5,0.2,True,1.0,1.0,0.2109375,0,0.0,19.75,36,33,3,249.0,268,0,0
test,site_small,low,2009,0.75,0.75,0.0,True,1.0,1.0,0.19,0,0.0,1.5,3,3,0,18.0,21,0,0
test,site_small,medium,2009,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,2.5,5,5,0,24.0,28,0,0
test,site_small,high,2009,1.5,1.5,0.2,True,1.0,1.0,0.23,0,0.0,4.5,9,9,0,28.0,33,0,0
test,site_medium,low,2009,0.75,0.75,0.0,True,1.0,1.0,0.23469387755102042,0,0.0,2.25,4,4,0,55.0,62,0,0
test,site_medium,medium,2009,1.0,1.0,0.1,True,1.0,1.0,0.2653061224489796,0,0.0,14.5,29,29,0,82.0,91,0,0
